book	chapter	verse	syriac_text	transliteration
Matthew	12	42	ܡܠܟܬܐ ܕܬܝܡܢܐ ܬܩܘܡ ܒܕܝܢܐ ܥܡ ܫܪܒܬܐ ܗܕܐ ܘܬܚܝܒܝܗ ܕܐܬܬ ܡܢ ܥܒܪܝܗ ܕܐܪܥܐ ܕܬܫܡܥ ܚܟܡܬܗ ܕܫܠܝܡܘܢ ܘܗܐ ܕܝܬܝܪ ܡܢ ܫܠܝܡܘܢ ܗܪܟܐ	MLKT> DTJMN> TQWM BDJN> <M CRBT> HD> WTXJBJH D>TT MN <BRJH D>R<> DTCM< XKMTH DCLJMWN WH> DJTJR MN CLJMWN HRK>
Matthew	12	43	ܐܡܬܝ ܕܝܢ ܕܪܘܚܐ ܛܢܦܬܐ ܬܦܘܩ ܡܢ ܒܪܢܫܐ ܡܬܟܪܟܐ ܒܐܬܪܘܬܐ ܕܡܝܐ ܠܝܬ ܒܗܘܢ ܘܒܥܝܐ ܢܝܚܐ ܘܠܐ ܡܫܟܚܐ	>MTJ DJN DRWX> VNPT> TPWQ MN BRNC> MTKRK> B>TRWT> DMJ> LJT BHWN WB<J> NJX> WL> MCKX>
Matthew	12	44	ܗܝܕܝܢ ܐܡܪܐ ܐܗܦܘܟ ܠܒܝܬܝ ܡܢ ܐܝܟܐ ܕܢܦܩܬ ܘܐܬܝܐ ܡܫܟܚܐ ܕܣܪܝܩ ܘܚܡܝܡ ܘܡܨܒܬ	HJDJN >MR> >HPWK LBJTJ MN >JK> DNPQT W>TJ> MCKX> DSRJQ WXMJM WMYBT
Matthew	12	45	ܗܝܕܝܢ ܐܙܠܐ ܕܒܪܐ ܥܡܗ ܫܒܥ ܪܘܚܐ ܐܚܪܢܝܢ ܕܡܢܗ ܒܝܫܢ ܘܥܐܠܢ ܘܥܡܪܢ ܒܗ ܘܗܘܝܐ ܚܪܬܗ ܕܓܒܪܐ ܗܘ ܒܝܫܐ ܡܢ ܩܕܡܝܬܗ ܗܟܢܐ ܢܗܘܐ ܠܗ ܠܫܪܒܬܐ ܗܕܐ ܒܝܫܬܐ	HJDJN >ZL> DBR> <MH CB< RWX> >XRNJN DMNH BJCN W<>LN W<MRN BH WHWJ> XRTH DGBR> HW BJC> MN QDMJTH HKN> NHW> LH LCRBT> HD> BJCT>
Matthew	12	46	ܟܕ ܗܘ ܕܝܢ ܡܡܠܠ ܠܟܢܫܐ ܐܬܘ ܐܡܗ ܘܐܚܘܗܝ ܩܝܡܝܢ ܠܒܪ ܘܒܥܝܢ ܕܢܡܠܠܘܢ ܥܡܗ	KD HW DJN MMLL LKNC> >TW >MH W>XWHJ QJMJN LBR WB<JN DNMLLWN <MH
Matthew	12	47	ܐܡܪ ܠܗ ܕܝܢ ܐܢܫ ܗܐ ܐܡܟ ܘܐܚܝܟ ܩܝܡܝܢ ܠܒܪ ܘܒܥܝܢ ܕܢܡܠܠܘܢ ܥܡܟ	>MR LH DJN >NC H> >MK W>XJK QJMJN LBR WB<JN DNMLLWN <MK
Matthew	12	48	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܡܢ ܕܐܡܪ ܠܗ ܡܢ ܗܝ ܐܡܝ ܘܡܢ ܐܢܘܢ ܐܚܝ	HW DJN <N> W>MR LMN D>MR LH MN HJ >MJ WMN >NWN >XJ
Matthew	12	49	ܘܦܫܛ ܐܝܕܗ ܠܘܬ ܬܠܡܝܕܘܗܝ ܘܐܡܪ ܗܐ ܐܡܝ ܘܗܐ ܐܚܝ	WPCV >JDH LWT TLMJDWHJ W>MR H> >MJ WH> >XJ
Matthew	12	50	ܟܠܢܫ ܓܝܪ ܕܥܒܕ ܨܒܝܢܗ ܕܐܒܝ ܕܒܫܡܝܐ ܗܘܝܘ ܐܚܝ ܘܚܬܝ ܘܐܡܝ	KLNC GJR D<BD YBJNH D>BJ DBCMJ> HWJW >XJ WXTJ W>MJ
Matthew	13	1	ܒܗܘ ܕܝܢ ܝܘܡܐ ܢܦܩ ܝܫܘܥ ܡܢ ܒܝܬܐ ܘܝܬܒ ܥܠ ܝܕ ܝܡܐ	BHW DJN JWM> NPQ JCW< MN BJT> WJTB <L JD JM>
Matthew	13	2	ܘܐܬܟܢܫܘ ܠܘܬܗ ܟܢܫܐ ܣܓܝܐܐ ܐܝܟ ܕܢܣܩ ܢܬܒ ܠܗ ܒܐܠܦܐ ܘܟܠܗ ܟܢܫܐ ܩܐܡ ܗܘܐ ܥܠ ܣܦܪ ܝܡܐ	W>TKNCW LWTH KNC> SGJ>> >JK DNSQ NTB LH B>LP> WKLH KNC> Q>M HW> <L SPR JM>
Matthew	13	3	ܘܣܓܝ ܡܡܠܠ ܗܘܐ ܥܡܗܘܢ ܒܦܠܐܬܐ ܘܐܡܪ ܗܐ ܢܦܩ ܙܪܘܥܐ ܕܢܙܪܘܥ	WSGJ MMLL HW> <MHWN BPL>T> W>MR H> NPQ ZRW<> DNZRW<
Matthew	13	4	ܘܟܕ ܙܪܥ ܐܝܬ ܕܢܦܠ ܥܠ ܝܕ ܐܘܪܚܐ ܘܐܬܬ ܦܪܚܬܐ ܘܐܟܠܬܗ	WKD ZR< >JT DNPL <L JD >WRX> W>TT PRXT> W>KLTH
Matthew	13	5	ܘܐܚܪܢܐ ܢܦܠ ܥܠ ܫܘܥܐ ܐܝܟܐ ܕܠܝܬ ܗܘܐ ܡܕܪܐ ܣܓܝܐܐ ܘܒܪ ܫܥܬܗ ܫܘܚ ܡܛܠ ܕܠܝܬ ܗܘܐ ܥܘܡܩܐ ܕܐܪܥܐ	W>XRN> NPL <L CW<> >JK> DLJT HW> MDR> SGJ>> WBR C<TH CWX MVL DLJT HW> <WMQ> D>R<>
Matthew	13	6	ܟܕ ܕܢܚ ܕܝܢ ܫܡܫܐ ܚܡ ܘܡܛܠ ܕܠܝܬ ܗܘܐ ܠܗ ܥܩܪܐ ܝܒܫ	KD DNX DJN CMC> XM WMVL DLJT HW> LH <QR> JBC
Matthew	13	7	ܘܐܚܪܢܐ ܢܦܠ ܒܝܬ ܟܘܒܐ ܘܣܠܩܘ ܟܘܒܐ ܘܚܢܩܘܗܝ	W>XRN> NPL BJT KWB> WSLQW KWB> WXNQWHJ
Matthew	13	8	ܘܐܚܪܢܐ ܢܦܠ ܒܐܪܥܐ ܛܒܬܐ ܘܝܗܒ ܦܐܪܐ ܐܝܬ ܕܡܐܐ ܘܐܝܬ ܕܫܬܝܢ ܘܐܝܬ ܕܬܠܬܝܢ	W>XRN> NPL B>R<> VBT> WJHB P>R> >JT DM>> W>JT DCTJN W>JT DTLTJN
Matthew	13	9	ܡܢ ܕܐܝܬ ܠܗ ܐܕܢܐ ܕܢܫܡܥ ܢܫܡܥ	MN D>JT LH >DN> DNCM< NCM<
Matthew	13	10	ܘܩܪܒܘ ܬܠܡܝܕܘܗܝ ܘܐܡܪܝܢ ܠܗ ܠܡܢܐ ܒܦܠܐܬܐ ܡܡܠܠ ܐܢܬ ܥܡܗܘܢ	WQRBW TLMJDWHJ W>MRJN LH LMN> BPL>T> MMLL >NT <MHWN
Matthew	13	11	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܗܘܢ ܕܠܟܘܢ ܗܘ ܝܗܝܒ ܠܡܕܥ ܐܪܙܐ ܕܡܠܟܘܬܐ ܕܫܡܝܐ ܠܗܢܘܢ ܕܝܢ ܠܐ ܝܗܝܒ	HW DJN <N> W>MR LHWN DLKWN HW JHJB LMD< >RZ> DMLKWT> DCMJ> LHNWN DJN L> JHJB
Matthew	13	12	ܠܡܢ ܓܝܪ ܕܐܝܬ ܠܗ ܢܬܝܗܒ ܠܗ ܘܢܬܝܬܪ ܠܗ	LMN GJR D>JT LH NTJHB LH WNTJTR LH
Matthew	13	13	ܘܠܡܢ ܕܠܝܬ ܠܗ ܘܗܘ ܕܐܝܬ ܠܗ ܢܫܬܩܠ ܡܢܗ ܡܛܠ ܗܢܐ ܒܦܠܐܬܐ ܡܡܠܠ ܐܢܐ ܥܡܗܘܢ ܡܛܠ ܕܚܙܝܢ ܘܠܐ ܚܙܝܢ ܘܫܡܥܝܢ ܘܠܐ ܫܡܥܝܢ ܘܠܐ ܡܣܬܟܠܝܢ	WLMN DLJT LH WHW D>JT LH NCTQL MNH MVL HN> BPL>T> MMLL >N> <MHWN MVL DXZJN WL> XZJN WCM<JN WL> CM<JN WL> MSTKLJN
Matthew	13	14	ܘܫܠܡܐ ܒܗܘܢ ܢܒܝܘܬܗ ܕܐܫܥܝܐ ܕܐܡܪ ܕܫܡܥܐ ܬܫܡܥܘܢ ܘܠܐ ܬܣܬܟܠܘܢ ܘܡܚܙܐ ܬܚܙܘܢ ܘܠܐ ܬܕܥܘܢ	WCLM> BHWN NBJWTH D>C<J> D>MR DCM<> TCM<WN WL> TSTKLWN WMXZ> TXZWN WL> TD<WN
Matthew	13	15	ܐܬܥܒܝ ܠܗ ܓܝܪ ܠܒܗ ܕܥܡܐ ܗܢܐ ܘܒܐܕܢܝܗܘܢ ܝܩܝܪܐܝܬ ܫܡܥܘ ܘܥܝܢܝܗܘܢ ܥܡܨܘ ܕܠܐ ܢܚܙܘܢ ܒܥܝܢܝܗܘܢ ܘܢܫܡܥܘܢ ܒܐܕܢܝܗܘܢ ܘܢܣܬܟܠܘܢ ܒܠܒܗܘܢ ܘܢܬܦܢܘܢ ܘܐܣܐ ܐܢܘܢ	>T<BJ LH GJR LBH D<M> HN> WB>DNJHWN JQJR>JT CM<W W<JNJHWN <MYW DL> NXZWN B<JNJHWN WNCM<WN B>DNJHWN WNSTKLWN BLBHWN WNTPNWN W>S> >NWN
Matthew	13	16	ܕܝܠܟܘܢ ܕܝܢ ܛܘܒܝܗܝܢ ܠܥܝܢܝܟܘܢ ܕܚܙܝܢ ܘܠܐܕܢܝܟܘܢ ܕܫܡܥܢ	DJLKWN DJN VWBJHJN L<JNJKWN DXZJN WL>DNJKWN DCM<N
Matthew	13	17	ܐܡܝܢ ܓܝܪ ܐܡܪܢܐ ܠܟܘܢ ܕܣܓܝܐܐ ܢܒܝܐ ܘܙܕܝܩܐ ܐܬܪܓܪܓܘ ܕܢܚܙܘܢ ܡܕܡ ܕܚܙܝܢ ܐܢܬܘܢ ܘܠܐ ܚܙܘ ܘܠܡܫܡܥ ܡܕܡ ܕܫܡܥܝܢ ܐܢܬܘܢ ܘܠܐ ܫܡܥܘ	>MJN GJR >MRN> LKWN DSGJ>> NBJ> WZDJQ> >TRGRGW DNXZWN MDM DXZJN >NTWN WL> XZW WLMCM< MDM DCM<JN >NTWN WL> CM<W
Matthew	13	18	ܐܢܬܘܢ ܕܝܢ ܫܡܥܘ ܡܬܠܐ ܕܙܪܥܐ	>NTWN DJN CM<W MTL> DZR<>
Matthew	13	19	ܟܠ ܕܫܡܥ ܡܠܬܐ ܕܡܠܟܘܬܐ ܘܠܐ ܡܣܬܟܠ ܒܗ ܐܬܐ ܒܝܫܐ ܘܚܛܦ ܡܠܬܐ ܕܙܪܝܥܐ ܒܠܒܗ ܗܢܘ ܗܘ ܕܥܠ ܝܕ ܐܘܪܚܐ ܐܙܕܪܥ	KL DCM< MLT> DMLKWT> WL> MSTKL BH >T> BJC> WXVP MLT> DZRJ<> BLBH HNW HW D<L JD >WRX> >ZDR<
Matthew	13	20	ܗܘ ܕܝܢ ܕܥܠ ܫܘܥܐ ܐܙܕܪܥ ܗܘ ܗܘ ܕܫܡܥ ܡܠܬܐ ܘܒܪ ܫܥܬܗ ܒܚܕܘܬܐ ܡܩܒܠ ܠܗ	HW DJN D<L CW<> >ZDR< HW HW DCM< MLT> WBR C<TH BXDWT> MQBL LH
Matthew	13	21	ܠܝܬ ܠܗ ܕܝܢ ܥܩܪܐ ܒܗ ܐܠܐ ܕܙܒܢܐ ܗܘ ܘܡܐ ܕܗܘܐ ܐܘܠܨܢܐ ܐܘ ܪܕܘܦܝܐ ܡܛܠ ܡܠܬܐ ܥܓܠ ܡܬܟܫܠ	LJT LH DJN <QR> BH >L> DZBN> HW WM> DHW> >WLYN> >W RDWPJ> MVL MLT> <GL MTKCL
Matthew	13	22	ܗܘ ܕܝܢ ܕܒܝܬ ܟܘܒܐ ܐܙܕܪܥ ܗܘ ܗܘ ܕܫܡܥ ܡܠܬܐ ܘܪܢܝܐ ܕܥܠܡܐ ܗܢܐ ܘܛܘܥܝܝ ܕܥܘܬܪܐ ܚܢܩܝܢ ܠܗ ܠܡܠܬܐ ܘܕܠܐ ܦܐܪܐ ܗܘܝܐ	HW DJN DBJT KWB> >ZDR< HW HW DCM< MLT> WRNJ> D<LM> HN> WVW<JJ D<WTR> XNQJN LH LMLT> WDL> P>R> HWJ>
Matthew	13	23	ܗܘ ܕܝܢ ܕܥܠ ܐܪܥܐ ܛܒܬܐ ܐܙܕܪܥ ܗܘ ܗܘ ܕܫܡܥ ܡܠܬܝ ܘܡܣܬܟܠ ܘܝܗܒ ܦܐܪܐ ܘܥܒܕ ܐܝܬ ܕܡܐܐ ܘܐܝܬ ܕܫܬܝܢ ܘܐܝܬ ܕܬܠܬܝܢ	HW DJN D<L >R<> VBT> >ZDR< HW HW DCM< MLTJ WMSTKL WJHB P>R> W<BD >JT DM>> W>JT DCTJN W>JT DTLTJN
Matthew	13	24	ܐܚܪܢܐ ܡܬܠܐ ܐܡܬܠ ܠܗܘܢ ܘܐܡܪ ܕܡܝܐ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܓܒܪܐ ܕܙܪܥ ܙܪܥܐ ܛܒܐ ܒܩܪܝܬܗ	>XRN> MTL> >MTL LHWN W>MR DMJ> MLKWT> DCMJ> LGBR> DZR< ZR<> VB> BQRJTH
Matthew	13	25	ܘܟܕ ܕܡܟܘ ܐܢܫܐ ܐܬܐ ܒܥܠܕܒܒܗ ܘܙܪܥ ܙܝܙܢܐ ܒܝܢܬ ܚܛܐ ܘܐܙܠ	WKD DMKW >NC> >T> B<LDBBH WZR< ZJZN> BJNT XV> W>ZL
Matthew	13	26	ܟܕ ܕܝܢ ܝܥܐ ܥܣܒܐ ܘܥܒܕ ܦܐܪܐ ܗܝܕܝܢ ܐܬܚܙܝܘ ܐܦ ܙܝܙܢܐ	KD DJN J<> <SB> W<BD P>R> HJDJN >TXZJW >P ZJZN>
Matthew	13	27	ܘܩܪܒܘ ܥܒܕܘܗܝ ܕܡܪܐ ܒܝܬܐ ܘܐܡܪܘ ܠܗ ܡܪܢ ܠܐ ܗܐ ܙܪܥܐ ܛܒܐ ܙܪܥܬ ܒܩܪܝܬܟ ܡܢ ܐܝܡܟܐ ܐܝܬ ܒܗ ܙܝܙܢܐ	WQRBW <BDWHJ DMR> BJT> W>MRW LH MRN L> H> ZR<> VB> ZR<T BQRJTK MN >JMK> >JT BH ZJZN>
Matthew	13	28	ܗܘ ܕܝܢ ܐܡܪ ܠܗܘܢ ܓܒܪܐ ܒܥܠܕܒܒܐ ܥܒܕ ܗܕܐ ܐܡܪܝܢ ܠܗ ܥܒܕܘܗܝ ܨܒܐ ܐܢܬ ܢܐܙܠ ܢܓܒܐ ܐܢܘܢ	HW DJN >MR LHWN GBR> B<LDBB> <BD HD> >MRJN LH <BDWHJ YB> >NT N>ZL NGB> >NWN
Matthew	13	29	ܗܘ ܕܝܢ ܐܡܪ ܠܗܘܢ ܕܠܡܐ ܟܕ ܡܓܒܝܢ ܐܢܬܘܢ ܙܝܙܢܐ ܬܥܩܪܘܢ ܥܡܗܘܢ ܐܦ ܚܛܐ	HW DJN >MR LHWN DLM> KD MGBJN >NTWN ZJZN> T<QRWN <MHWN >P XV>
Matthew	13	30	ܫܒܘܩܘ ܪܒܝܢ ܬܪܝܗܘܢ ܐܟܚܕܐ ܥܕܡܐ ܠܚܨܕܐ ܘܒܙܒܢܐ ܕܚܨܕܐ ܐܡܪ ܐܢܐ ܠܚܨܘܕܐ ܓܒܘ ܠܘܩܕܡ ܙܝܙܢܐ ܘܐܣܘܪܘ ܐܢܘܢ ܡܐܣܪܝܬܐ ܕܢܐܩܕܘܢ ܚܛܐ ܕܝܢ ܟܢܫܘ ܐܢܝܢ ܠܐܘܨܪܝ	CBWQW RBJN TRJHWN >KXD> <DM> LXYD> WBZBN> DXYD> >MR >N> LXYWD> GBW LWQDM ZJZN> W>SWRW >NWN M>SRJT> DN>QDWN XV> DJN KNCW >NJN L>WYRJ
Matthew	13	31	ܐܚܪܢܐ ܡܬܠܐ ܐܡܬܠ ܠܗܘܢ ܘܐܡܪ ܕܡܝܐ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܦܪܕܬܐ ܕܚܪܕܠܐ ܕܢܣܒ ܓܒܪܐ ܙܪܥܗ ܒܩܪܝܬܗ	>XRN> MTL> >MTL LHWN W>MR DMJ> MLKWT> DCMJ> LPRDT> DXRDL> DNSB GBR> ZR<H BQRJTH
Matthew	13	32	ܘܗܝ ܙܥܘܪܝܐ ܗܝ ܡܢ ܟܠܗܘܢ ܙܪܥܘܢܐ ܡܐ ܕܝܢ ܕܪܒܬ ܪܒܐ ܗܝ ܡܢ ܟܠܗܘܢ ܝܪܩܘܢܐ ܘܗܘܝܐ ܐܝܠܢܐ ܐܝܟ ܕܬܐܬܐ ܦܪܚܬܐ ܕܫܡܝܐ ܬܩܢ ܒܣܘܟܝܗ	WHJ Z<WRJ> HJ MN KLHWN ZR<WN> M> DJN DRBT RB> HJ MN KLHWN JRQWN> WHWJ> >JLN> >JK DT>T> PRXT> DCMJ> TQN BSWKJH
Matthew	13	33	ܐܚܪܢܐ ܡܬܠܐ ܐܡܪ ܠܗܘܢ ܕܡܝܐ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܚܡܝܪܐ ܗܘ ܕܫܩܠܬ ܐܢܬܬܐ ܛܡܪܬ ܒܬܠܬ ܣܐܝܢ ܕܩܡܚܐ ܥܕܡܐ ܕܟܠܗ ܚܡܥ	>XRN> MTL> >MR LHWN DMJ> MLKWT> DCMJ> LXMJR> HW DCQLT >NTT> VMRT BTLT S>JN DQMX> <DM> DKLH XM<
Matthew	13	34	ܗܠܝܢ ܟܠܗܝܢ ܡܠܠ ܝܫܘܥ ܒܦܠܐܬܐ ܠܟܢܫܐ ܘܕܠܐ ܦܠܐܬܐ ܠܐ ܡܡܠܠ ܗܘܐ ܥܡܗܘܢ	HLJN KLHJN MLL JCW< BPL>T> LKNC> WDL> PL>T> L> MMLL HW> <MHWN
Matthew	13	35	ܐܝܟ ܕܢܬܡܠܐ ܡܕܡ ܕܐܬܐܡܪ ܒܝܕ ܢܒܝܐ ܕܐܡܪ ܐܦܬܚ ܦܘܡܝ ܒܡܬܠܐ ܘܐܒܥ ܟܣܝܬܐ ܕܡܢ ܩܕܡ ܬܪܡܝܬܗ ܕܥܠܡܐ	>JK DNTML> MDM D>T>MR BJD NBJ> D>MR >PTX PWMJ BMTL> W>B< KSJT> DMN QDM TRMJTH D<LM>
Matthew	13	36	ܗܝܕܝܢ ܝܫܘܥ ܫܒܩ ܠܟܢܫܐ ܘܐܬܐ ܠܒܝܬܐ ܘܩܪܒܘ ܠܘܬܗ ܬܠܡܝܕܘܗܝ ܘܐܡܪܝܢ ܠܗ ܦܫܩ ܠܢ ܡܬܠܐ ܗܘ ܕܙܝܙܢܐ ܘܕܩܪܝܬܐ	HJDJN JCW< CBQ LKNC> W>T> LBJT> WQRBW LWTH TLMJDWHJ W>MRJN LH PCQ LN MTL> HW DZJZN> WDQRJT>
Matthew	13	37	ܗܘ ܕܝܢ ܥܢܐ ܘܐܡܪ ܠܗܘܢ ܗܘ ܕܙܪܥ ܙܪܥܐ ܛܒܐ ܐܝܬܘܗܝ ܒܪܗ ܕܐܢܫܐ	HW DJN <N> W>MR LHWN HW DZR< ZR<> VB> >JTWHJ BRH D>NC>
Matthew	13	38	ܘܩܪܝܬܐ ܐܝܬܝܗ ܥܠܡܐ ܙܪܥܐ ܕܝܢ ܛܒܐ ܒܢܝܗ ܐܢܘܢ ܕܡܠܟܘܬܐ ܙܝܙܢܐ ܕܝܢ ܐܝܬܝܗܘܢ ܒܢܘܗܝ ܕܒܝܫܐ	WQRJT> >JTJH <LM> ZR<> DJN VB> BNJH >NWN DMLKWT> ZJZN> DJN >JTJHWN BNWHJ DBJC>
Matthew	13	39	ܒܥܠܕܒܒܐ ܕܝܢ ܕܙܪܥ ܐܢܘܢ ܐܝܬܘܗܝ ܣܛܢܐ ܚܨܕܐ ܕܝܢ ܐܝܬܘܗܝ ܫܘܠܡܗ ܕܥܠܡܐ ܚܨܘܕܐ ܕܝܢ ܡܠܐܟܐ	B<LDBB> DJN DZR< >NWN >JTWHJ SVN> XYD> DJN >JTWHJ CWLMH D<LM> XYWD> DJN ML>K>
Matthew	13	40	ܐܝܟܢܐ ܗܟܝܠ ܕܡܬܓܒܝܢ ܙܝܙܢܐ ܘܝܩܕܝܢ ܒܢܘܪܐ ܗܟܢܐ ܢܗܘܐ ܒܫܘܠܡܗ ܕܥܠܡܐ ܗܢܐ	>JKN> HKJL DMTGBJN ZJZN> WJQDJN BNWR> HKN> NHW> BCWLMH D<LM> HN>
Matthew	13	41	ܢܫܕܪ ܒܪܗ ܕܐܢܫܐ ܡܠܐܟܘܗܝ ܘܢܓܒܘܢ ܡܢ ܡܠܟܘܬܗ ܟܠܗܘܢ ܡܟܫܘܠܐ ܘܟܠܗܘܢ ܥܒܕܝ ܥܘܠܐ	NCDR BRH D>NC> ML>KWHJ WNGBWN MN MLKWTH KLHWN MKCWL> WKLHWN <BDJ <WL>
Matthew	13	42	ܘܢܪܡܘܢ ܐܢܘܢ ܒܐܬܘܢܐ ܕܢܘܪܐ ܬܡܢ ܢܗܘܐ ܒܟܝܐ ܘܚܘܪܩ ܫܢܐ	WNRMWN >NWN B>TWN> DNWR> TMN NHW> BKJ> WXWRQ CN>
Matthew	13	43	ܗܝܕܝܢ ܙܕܝܩܐ ܢܢܗܪܘܢ ܐܝܟ ܫܡܫܐ ܒܡܠܟܘܬܗ ܕܐܒܘܗܘܢ ܡܢ ܕܐܝܬ ܠܗ ܐܕܢܐ ܕܢܫܡܥ ܢܫܡܥ	HJDJN ZDJQ> NNHRWN >JK CMC> BMLKWTH D>BWHWN MN D>JT LH >DN> DNCM< NCM<
Matthew	13	44	ܬܘܒ ܕܡܝܐ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܣܝܡܬܐ ܕܡܛܫܝܐ ܒܩܪܝܬܐ ܗܝ ܕܐܫܟܚܗ ܓܒܪܐ ܘܛܫܝܗ ܘܡܢ ܚܕܘܬܗ ܐܙܠ ܙܒܢ ܟܠ ܕܐܝܬ ܠܗ ܘܙܒܢܗ ܠܩܪܝܬܐ ܗܝ	TWB DMJ> MLKWT> DCMJ> LSJMT> DMVCJ> BQRJT> HJ D>CKXH GBR> WVCJH WMN XDWTH >ZL ZBN KL D>JT LH WZBNH LQRJT> HJ
Matthew	13	45	ܬܘܒ ܕܡܝܐ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܓܒܪܐ ܬܓܪܐ ܕܒܥܐ ܗܘܐ ܡܪܓܢܝܬܐ ܛܒܬܐ	TWB DMJ> MLKWT> DCMJ> LGBR> TGR> DB<> HW> MRGNJT> VBT>
Matthew	13	46	ܟܕ ܕܝܢ ܐܫܟܚ ܡܪܓܢܝܬܐ ܚܕܐ ܝܩܝܪܬ ܕܡܝܐ ܐܙܠ ܙܒܢ ܟܠ ܡܐ ܕܐܝܬ ܠܗ ܘܙܒܢܗ	KD DJN >CKX MRGNJT> XD> JQJRT DMJ> >ZL ZBN KL M> D>JT LH WZBNH
Matthew	13	47	ܬܘܒ ܕܡܝܐ ܡܠܟܘܬܐ ܕܫܡܝܐ ܠܡܨܝܕܬܐ ܕܢܦܠܬ ܒܝܡܐ ܘܡܢ ܟܠ ܓܢܣ ܟܢܫܬ	TWB DMJ> MLKWT> DCMJ> LMYJDT> DNPLT BJM> WMN KL GNS KNCT
Matthew	13	48	ܘܟܕ ܡܠܬ ܐܣܩܘܗ ܠܣܦܪܝ ܝܡܐ ܘܝܬܒܘ ܓܒܝܘ ܘܛܒܐ ܐܪܡܝܘ ܒܡܐܢܐ ܘܒܝܫܐ ܫܕܘ ܠܒܪ	WKD MLT >SQWH LSPRJ JM> WJTBW GBJW WVB> >RMJW BM>N> WBJC> CDW LBR
Matthew	13	49	ܗܟܢܐ ܢܗܘܐ ܒܫܘܠܡܗ ܕܥܠܡܐ ܢܦܩܘܢ ܡܠܐܟܐ ܘܢܦܪܫܘܢ ܒܝܫܐ ܡܢ ܒܝܢܝ ܙܕܝܩܐ	HKN> NHW> BCWLMH D<LM> NPQWN ML>K> WNPRCWN BJC> MN BJNJ ZDJQ>
Matthew	13	50	ܘܢܪܡܘܢ ܐܢܘܢ ܒܐܬܘܢܐ ܕܢܘܪܐ ܬܡܢ ܢܗܘܐ ܒܟܝܐ ܘܚܘܪܩ ܫܢܐ	WNRMWN >NWN B>TWN> DNWR> TMN NHW> BKJ> WXWRQ CN>
Matthew	13	51	ܐܡܪ ܠܗܘܢ ܝܫܘܥ ܐܣܬܟܠܬܘܢ ܟܠܗܝܢ ܗܠܝܢ ܐܡܪܝܢ ܠܗ ܐܝܢ ܡܪܢ	>MR LHWN JCW< >STKLTWN KLHJN HLJN >MRJN LH >JN MRN
Matthew	13	52	ܐܡܪ ܠܗܘܢ ܡܛܠ ܗܢܐ ܟܠ ܣܦܪܐ ܕܡܬܬܠܡܕ ܠܡܠܟܘܬ ܫܡܝܐ ܕܡܐ ܠܓܒܪܐ ܡܪܐ ܒܝܬܐ ܕܡܦܩ ܡܢ ܣܝܡܬܗ ܚܕܬܬܐ ܘܥܬܝܩܬܐ	>MR LHWN MVL HN> KL SPR> DMTTLMD LMLKWT CMJ> DM> LGBR> MR> BJT> DMPQ MN SJMTH XDTT> W<TJQT>
Matthew	13	53	ܘܗܘܐ ܕܟܕ ܫܠܡ ܝܫܘܥ ܡܬܠܐ ܗܠܝܢ ܫܢܝ ܡܢ ܬܡܢ	WHW> DKD CLM JCW< MTL> HLJN CNJ MN TMN
Matthew	13	54	ܘܐܬܐ ܠܡܕܝܢܬܗ ܘܡܠܦ ܗܘܐ ܠܗܘܢ ܒܟܢܘܫܬܗܘܢ ܐܝܟܢܐ ܕܢܬܗܪܘܢ ܘܢܐܡܪܘܢ ܐܝܡܟܐ ܠܗ ܠܗܢܐ ܚܟܡܬܐ ܗܕܐ ܘܚܝܠܐ	W>T> LMDJNTH WMLP HW> LHWN BKNWCTHWN >JKN> DNTHRWN WN>MRWN >JMK> LH LHN> XKMT> HD> WXJL>
Matthew	13	55	ܠܐ ܗܘܐ ܗܢܐ ܒܪܗ ܕܢܓܪܐ ܠܐ ܐܡܗ ܡܬܩܪܝܐ ܡܪܝܡ ܘܐܚܘܗܝ ܝܥܩܘܒ ܘܝܘܣܐ ܘܫܡܥܘܢ ܘܝܗܘܕܐ	L> HW> HN> BRH DNGR> L> >MH MTQRJ> MRJM W>XWHJ J<QWB WJWS> WCM<WN WJHWD>
Matthew	13	56	ܘܐܚܘܬܗ ܟܠܗܝܢ ܠܐ ܗܐ ܠܘܬܢ ܐܢܝܢ ܐܝܡܟܐ ܠܗ ܗܟܝܠ ܠܗܢܐ ܗܠܝܢ ܟܠܗܝܢ	W>XWTH KLHJN L> H> LWTN >NJN >JMK> LH HKJL LHN> HLJN KLHJN
Matthew	13	57	ܘܡܬܟܫܠܝܢ ܗܘܘ ܒܗ ܗܘ ܕܝܢ ܝܫܘܥ ܐܡܪ ܠܗܘܢ ܠܝܬ ܢܒܝܐ ܕܨܥܝܪ ܐܠܐ ܒܡܕܝܢܬܗ ܘܒܒܝܬܗ	WMTKCLJN HWW BH HW DJN JCW< >MR LHWN LJT NBJ> DY<JR >L> BMDJNTH WBBJTH
