book	chapter	verse	greek_text	lemmatized_text
Matthew	27	51	καὶ ἰδοὺ τὸ καταπέτασμα τοῦ ναοῦ ἐσχίσθη ⸂ἀπ’ ἄνωθεν ἕως κάτω εἰς δύο⸃, καὶ ἡ γῆ ἐσείσθη, καὶ αἱ πέτραι ἐσχίσθησαν,	καί ἰδού ὁ καταπέτασμα ὁ ναός σχίζω ἀπό ἄνωθεν ἕως κάτω εἰς δύο καί ὁ γῆ σείω καί ὁ πέτρα σχίζω
Matthew	27	52	καὶ τὰ μνημεῖα ἀνεῴχθησαν καὶ πολλὰ σώματα τῶν κεκοιμημένων ἁγίων ⸀ἠγέρθησαν,	καί ὁ μνημεῖον ἀνοίγω καί πολύς σῶμα ὁ κοιμάομαι ἅγιος ἐγείρω
Matthew	27	53	καὶ ἐξελθόντες ἐκ τῶν μνημείων μετὰ τὴν ἔγερσιν αὐτοῦ εἰσῆλθον εἰς τὴν ἁγίαν πόλιν καὶ ἐνεφανίσθησαν πολλοῖς.	καί ἐξέρχομαι ἐκ ὁ μνημεῖον μετά ὁ ἔγερσις αὐτός εἰσέρχομαι εἰς ὁ ἅγιος πόλις καί ἐμφανίζω πολύς
Matthew	27	54	Ὁ δὲ ἑκατόνταρχος καὶ οἱ μετ’ αὐτοῦ τηροῦντες τὸν Ἰησοῦν ἰδόντες τὸν σεισμὸν καὶ τὰ ⸀γενόμενα ἐφοβήθησαν σφόδρα λέγοντες· Ἀληθῶς ⸂θεοῦ υἱὸς⸃ ἦν οὗτος.	ὁ δέ ἑκατόνταρχος καί ὁ μετά αὐτός τηρέω ὁ Ἰησοῦς ὁράω ὁ σεισμός καί ὁ γίνομαι φοβέομαι σφόδρα λέγω ἀληθῶς θεός υἱός εἰμί οὗτος
Matthew	27	55	Ἦσαν δὲ ἐκεῖ γυναῖκες πολλαὶ ἀπὸ μακρόθεν θεωροῦσαι, αἵτινες ἠκολούθησαν τῷ Ἰησοῦ ἀπὸ τῆς Γαλιλαίας διακονοῦσαι αὐτῷ·	εἰμί δέ ἐκεῖ γυνή πολύς ἀπό μακρόθεν θεωρέω ὅστις ἀκολουθέω ὁ Ἰησοῦς ἀπό ὁ Γαλιλαία διακονέω αὐτός
Matthew	27	56	ἐν αἷς ἦν Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ τοῦ Ἰακώβου καὶ ⸀Ἰωσὴφ μήτηρ καὶ ἡ μήτηρ τῶν υἱῶν Ζεβεδαίου.	ἐν ὅς εἰμί Μαρία ὁ Μαγδαληνή καί Μαρία ὁ ὁ Ἰάκωβος καί Ἰωσήφ μήτηρ καί ὁ μήτηρ ὁ υἱός Ζεβεδαῖος
Matthew	27	57	Ὀψίας δὲ γενομένης ἦλθεν ἄνθρωπος πλούσιος ἀπὸ Ἁριμαθαίας, τοὔνομα Ἰωσήφ, ὃς καὶ αὐτὸς ⸀ἐμαθητεύθη τῷ Ἰησοῦ·	ὀψία δέ γίνομαι ἔρχομαι ἄνθρωπος πλούσιος ἀπό Ἁριμαθαία τοὔνομα Ἰωσήφ ὅς καί αὐτός μαθητεύω ὁ Ἰησοῦς
Matthew	27	58	οὗτος προσελθὼν τῷ Πιλάτῳ ᾐτήσατο τὸ σῶμα τοῦ Ἰησοῦ. τότε ὁ Πιλᾶτος ἐκέλευσεν ⸀ἀποδοθῆναι.	οὗτος προσέρχομαι ὁ Πιλᾶτος αἰτέω ὁ σῶμα ὁ Ἰησοῦς τότε ὁ Πιλᾶτος κελεύω ἀποδίδωμι
Matthew	27	59	καὶ λαβὼν τὸ σῶμα ὁ Ἰωσὴφ ἐνετύλιξεν ⸀αὐτὸ σινδόνι καθαρᾷ,	καί λαμβάνω ὁ σῶμα ὁ Ἰωσήφ ἐντυλίσσω αὐτός σινδών καθαρός
Matthew	27	60	καὶ ἔθηκεν αὐτὸ ἐν τῷ καινῷ αὐτοῦ μνημείῳ ὃ ἐλατόμησεν ἐν τῇ πέτρᾳ, καὶ προσκυλίσας λίθον μέγαν τῇ θύρᾳ τοῦ μνημείου ἀπῆλθεν.	καί τίθημι αὐτός ἐν ὁ καινός αὐτός μνημεῖον ὅς λατομέω ἐν ὁ πέτρα καί προσκυλίω λίθος μέγας ὁ θύρα ὁ μνημεῖον ἀπέρχομαι
Matthew	27	61	ἦν δὲ ἐκεῖ ⸀Μαριὰμ ἡ Μαγδαληνὴ καὶ ἡ ἄλλη Μαρία καθήμεναι ἀπέναντι τοῦ τάφου.	εἰμί δέ ἐκεῖ Μαριάμ ὁ Μαγδαληνή καί ὁ ἄλλος Μαρία κάθημαι ἀπέναντι ὁ τάφος
Matthew	27	62	Τῇ δὲ ἐπαύριον, ἥτις ἐστὶν μετὰ τὴν παρασκευήν, συνήχθησαν οἱ ἀρχιερεῖς καὶ οἱ Φαρισαῖοι πρὸς Πιλᾶτον	ὁ δέ ἐπαύριον ὅστις εἰμί μετά ὁ παρασκευή συνάγω ὁ ἀρχιερεύς καί ὁ Φαρισαῖος πρός Πιλᾶτος
Matthew	27	63	λέγοντες· Κύριε, ἐμνήσθημεν ὅτι ἐκεῖνος ὁ πλάνος εἶπεν ἔτι ζῶν· Μετὰ τρεῖς ἡμέρας ἐγείρομαι·	λέγω κύριος μιμνῄσκομαι ὅτι ἐκεῖνος ὁ πλάνος λέγω ἔτι ζάω μετά τρεῖς ἡμέρα ἐγείρω
Matthew	27	64	κέλευσον οὖν ἀσφαλισθῆναι τὸν τάφον ἕως τῆς τρίτης ἡμέρας, μήποτε ἐλθόντες οἱ μαθηταὶ ⸀αὐτοῦ κλέψωσιν αὐτὸν καὶ εἴπωσιν τῷ λαῷ· Ἠγέρθη ἀπὸ τῶν νεκρῶν, καὶ ἔσται ἡ ἐσχάτη πλάνη χείρων τῆς πρώτης.	κελεύω οὖν ἀσφαλίζω ὁ τάφος ἕως ὁ τρίτος ἡμέρα μήποτε ἔρχομαι ὁ μαθητής αὐτός κλέπτω αὐτός καί λέγω ὁ λαός ἐγείρω ἀπό ὁ νεκρός καί εἰμί ὁ ἔσχατος πλάνη χείρων ὁ πρῶτος
Matthew	27	65	⸀ἔφη αὐτοῖς ὁ Πιλᾶτος· Ἔχετε κουστωδίαν· ὑπάγετε ἀσφαλίσασθε ὡς οἴδατε.	φημί αὐτός ὁ Πιλᾶτος ἔχω κουστωδία ὑπάγω ἀσφαλίζω ὡς οἶδα
Matthew	27	66	οἱ δὲ πορευθέντες ἠσφαλίσαντο τὸν τάφον σφραγίσαντες τὸν λίθον μετὰ τῆς κουστωδίας.	ὁ δέ πορεύομαι ἀσφαλίζω ὁ τάφος σφραγίζω ὁ λίθος μετά ὁ κουστωδία
Matthew	28	1	Ὀψὲ δὲ σαββάτων, τῇ ἐπιφωσκούσῃ εἰς μίαν σαββάτων, ἦλθεν ⸀Μαριὰμ ἡ Μαγδαληνὴ καὶ ἡ ἄλλη Μαρία θεωρῆσαι τὸν τάφον.	ὀψέ δέ σάββατον ὁ ἐπιφώσκω εἰς εἷς σάββατον ἔρχομαι Μαριάμ ὁ Μαγδαληνή καί ὁ ἄλλος Μαρία θεωρέω ὁ τάφος
Matthew	28	2	καὶ ἰδοὺ σεισμὸς ἐγένετο μέγας· ἄγγελος γὰρ κυρίου καταβὰς ἐξ οὐρανοῦ ⸀καὶ προσελθὼν ἀπεκύλισε τὸν ⸀λίθον καὶ ἐκάθητο ἐπάνω αὐτοῦ.	καί ἰδού σεισμός γίνομαι μέγας ἄγγελος γάρ κύριος καταβαίνω ἐκ οὐρανός καί προσέρχομαι ἀποκυλίω ὁ λίθος καί κάθημαι ἐπάνω αὐτός
Matthew	28	3	ἦν δὲ ἡ εἰδέα αὐτοῦ ⸀ὡς ἀστραπὴ καὶ τὸ ἔνδυμα αὐτοῦ λευκὸν ὡς χιών.	εἰμί δέ ὁ εἰδέα αὐτός ὡς ἀστραπή καί ὁ ἔνδυμα αὐτός λευκός ὡς χιών
Matthew	28	4	ἀπὸ δὲ τοῦ φόβου αὐτοῦ ἐσείσθησαν οἱ τηροῦντες καὶ ἐγενήθησαν ⸀ὡς νεκροί.	ἀπό δέ ὁ φόβος αὐτός σείω ὁ τηρέω καί γίνομαι ὡς νεκρός
Matthew	28	5	ἀποκριθεὶς δὲ ὁ ἄγγελος εἶπεν ταῖς γυναιξίν· Μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι Ἰησοῦν τὸν ἐσταυρωμένον ζητεῖτε·	ἀποκρίνομαι δέ ὁ ἄγγελος λέγω ὁ γυνή μή φοβέομαι σύ οἶδα γάρ ὅτι Ἰησοῦς ὁ σταυρόω ζητέω
Matthew	28	6	οὐκ ἔστιν ὧδε, ἠγέρθη γὰρ καθὼς εἶπεν· δεῦτε ἴδετε τὸν τόπον ὅπου ⸀ἔκειτο·	οὐ εἰμί ὧδε ἐγείρω γάρ καθώς λέγω δεῦτε ὁράω ὁ τόπος ὅπου κεῖμαι
Matthew	28	7	καὶ ταχὺ πορευθεῖσαι εἴπατε τοῖς μαθηταῖς αὐτοῦ ὅτι Ἠγέρθη ἀπὸ τῶν νεκρῶν, καὶ ἰδοὺ προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν, ἐκεῖ αὐτὸν ὄψεσθε· ἰδοὺ εἶπον ὑμῖν.	καί ταχύ πορεύομαι λέγω ὁ μαθητής αὐτός ὅτι ἐγείρω ἀπό ὁ νεκρός καί ἰδού προάγω σύ εἰς ὁ Γαλιλαία ἐκεῖ αὐτός ὁράω ἰδού λέγω σύ
Matthew	28	8	καὶ ⸀ἀπελθοῦσαι ταχὺ ἀπὸ τοῦ μνημείου μετὰ φόβου καὶ χαρᾶς μεγάλης ἔδραμον ἀπαγγεῖλαι τοῖς μαθηταῖς αὐτοῦ.	καί ἀπέρχομαι ταχύ ἀπό ὁ μνημεῖον μετά φόβος καί χαρά μέγας τρέχω ἀπαγγέλλω ὁ μαθητής αὐτός
Matthew	28	9	⸀καὶ ⸀ἰδοὺ Ἰησοῦς ⸀ὑπήντησεν αὐταῖς λέγων· Χαίρετε· αἱ δὲ προσελθοῦσαι ἐκράτησαν αὐτοῦ τοὺς πόδας καὶ προσεκύνησαν αὐτῷ.	καί ἰδού Ἰησοῦς ὑπαντάω αὐτός λέγω χαίρω ὁ δέ προσέρχομαι κρατέω αὐτός ὁ πούς καί προσκυνέω αὐτός
Matthew	28	10	τότε λέγει αὐταῖς ὁ Ἰησοῦς· Μὴ φοβεῖσθε· ὑπάγετε ἀπαγγείλατε τοῖς ἀδελφοῖς μου ἵνα ἀπέλθωσιν εἰς τὴν Γαλιλαίαν, κἀκεῖ με ὄψονται.	τότε λέγω αὐτός ὁ Ἰησοῦς μή φοβέομαι ὑπάγω ἀπαγγέλλω ὁ ἀδελφός ἐγώ ἵνα ἀπέρχομαι εἰς ὁ Γαλιλαία κἀκεῖ ἐγώ ὁράω
Matthew	28	11	Πορευομένων δὲ αὐτῶν ἰδού τινες τῆς κουστωδίας ἐλθόντες εἰς τὴν πόλιν ἀπήγγειλαν τοῖς ἀρχιερεῦσιν ἅπαντα τὰ γενόμενα.	πορεύομαι δέ αὐτός ἰδού τις ὁ κουστωδία ἔρχομαι εἰς ὁ πόλις ἀπαγγέλλω ὁ ἀρχιερεύς ἅπας ὁ γίνομαι
Matthew	28	12	καὶ συναχθέντες μετὰ τῶν πρεσβυτέρων συμβούλιόν τε λαβόντες ἀργύρια ἱκανὰ ἔδωκαν τοῖς στρατιώταις	καί συνάγω μετά ὁ πρεσβύτερος συμβούλιον τέ λαμβάνω ἀργύριον ἱκανός δίδωμι ὁ στρατιώτης
Matthew	28	13	λέγοντες· Εἴπατε ὅτι Οἱ μαθηταὶ αὐτοῦ νυκτὸς ἐλθόντες ἔκλεψαν αὐτὸν ἡμῶν κοιμωμένων·	λέγω λέγω ὅτι ὁ μαθητής αὐτός νύξ ἔρχομαι κλέπτω αὐτός ἐγώ κοιμάομαι
Matthew	28	14	καὶ ἐὰν ἀκουσθῇ τοῦτο ⸀ἐπὶ τοῦ ἡγεμόνος, ἡμεῖς πείσομεν ⸀αὐτὸν καὶ ὑμᾶς ἀμερίμνους ποιήσομεν.	καί ἐάν ἀκούω οὗτος ἐπί ὁ ἡγεμών ἐγώ πείθω αὐτός καί σύ ἀμέριμνος ποιέω
Matthew	28	15	οἱ δὲ λαβόντες ⸀τὰ ἀργύρια ἐποίησαν ὡς ἐδιδάχθησαν. Καὶ διεφημίσθη ὁ λόγος οὗτος παρὰ Ἰουδαίοις μέχρι τῆς σήμερον ⸀ἡμέρας.	ὁ δέ λαμβάνω ὁ ἀργύριον ποιέω ὡς διδάσκω καί διαφημίζω ὁ λόγος οὗτος παρά Ἰουδαῖος μέχρι(ς) ὁ σήμερον ἡμέρα
Matthew	28	16	Οἱ δὲ ἕνδεκα μαθηταὶ ἐπορεύθησαν εἰς τὴν Γαλιλαίαν εἰς τὸ ὄρος οὗ ἐτάξατο αὐτοῖς ὁ Ἰησοῦς,	ὁ δέ ἕνδεκα μαθητής πορεύομαι εἰς ὁ Γαλιλαία εἰς ὁ ὄρος οὗ τάσσω αὐτός ὁ Ἰησοῦς
Matthew	28	17	καὶ ἰδόντες αὐτὸν ⸀προσεκύνησαν, οἱ δὲ ἐδίστασαν.	καί ὁράω αὐτός προσκυνέω ὁ δέ διστάζω
Matthew	28	18	καὶ προσελθὼν ὁ Ἰησοῦς ἐλάλησεν αὐτοῖς λέγων· Ἐδόθη μοι πᾶσα ἐξουσία ἐν οὐρανῷ καὶ ἐπὶ ⸀τῆς γῆς·	καί προσέρχομαι ὁ Ἰησοῦς λαλέω αὐτός λέγω δίδωμι ἐγώ πᾶς ἐξουσία ἐν οὐρανός καί ἐπί ὁ γῆ
Matthew	28	19	πορευθέντες ⸀οὖν μαθητεύσατε πάντα τὰ ἔθνη, ⸀βαπτίζοντες αὐτοὺς εἰς τὸ ὄνομα τοῦ πατρὸς καὶ τοῦ υἱοῦ καὶ τοῦ ἁγίου πνεύματος,	πορεύομαι οὖν μαθητεύω πᾶς ὁ ἔθνος βαπτίζω αὐτός εἰς ὁ ὄνομα ὁ πατήρ καί ὁ υἱός καί ὁ ἅγιος πνεῦμα
Matthew	28	20	διδάσκοντες αὐτοὺς τηρεῖν πάντα ὅσα ἐνετειλάμην ὑμῖν· καὶ ἰδοὺ ἐγὼ μεθ’ ὑμῶν εἰμι πάσας τὰς ἡμέρας ἕως τῆς συντελείας τοῦ ⸀αἰῶνος.	διδάσκω αὐτός τηρέω πᾶς ὅσος ἐντέλλομαι σύ καί ἰδού ἐγώ μετά σύ εἰμί πᾶς ὁ ἡμέρα ἕως ὁ συντέλεια ὁ αἰών
Mark	1	1	Ἀρχὴ τοῦ εὐαγγελίου Ἰησοῦ ⸀χριστοῦ.	ἀρχή ὁ εὐαγγέλιον Ἰησοῦς Χριστός
Mark	1	2	⸀Καθὼς γέγραπται ἐν ⸂τῷ Ἠσαΐᾳ τῷ προφήτῃ⸃· ⸀Ἰδοὺ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου, ὃς κατασκευάσει τὴν ὁδόν ⸀σου·	καθώς γράφω ἐν ὁ Ἠσαΐας ὁ προφήτης ἰδού ἀποστέλλω ὁ ἄγγελος ἐγώ πρό πρόσωπον σύ ὅς κατασκευάζω ὁ ὁδός σύ
Mark	1	3	φωνὴ βοῶντος ἐν τῇ ἐρήμῳ· Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ,	φωνή βοάω ἐν ὁ ἔρημος ἑτοιμάζω ὁ ὁδός κύριος εὐθύς ποιέω ὁ τρίβος αὐτός
Mark	1	4	ἐγένετο Ἰωάννης ⸀ὁ βαπτίζων ἐν τῇ ⸀ἐρήμῳ κηρύσσων βάπτισμα μετανοίας εἰς ἄφεσιν ἁμαρτιῶν.	γίνομαι Ἰωάννης ὁ βαπτίζω ἐν ὁ ἔρημος κηρύσσω βάπτισμα μετάνοια εἰς ἄφεσις ἁμαρτία
Mark	1	5	καὶ ἐξεπορεύετο πρὸς αὐτὸν πᾶσα ἡ Ἰουδαία χώρα καὶ οἱ Ἱεροσολυμῖται ⸂πάντες, καὶ ἐβαπτίζοντο⸃ ⸂ὑπ’ αὐτοῦ ἐν τῷ Ἰορδάνῃ ποταμῷ⸃ ἐξομολογούμενοι τὰς ἁμαρτίας αὐτῶν.	καί ἐκπορεύομαι πρός αὐτός πᾶς ὁ Ἰουδαία χώρα καί ὁ Ἱεροσολυμίτης πᾶς καί βαπτίζω ὑπό αὐτός ἐν ὁ Ἰορδάνης ποταμός ἐξομολογέω ὁ ἁμαρτία αὐτός
Mark	1	6	⸂καὶ ἦν⸃ ὁ Ἰωάννης ἐνδεδυμένος τρίχας καμήλου καὶ ζώνην δερματίνην περὶ τὴν ὀσφὺν αὐτοῦ, καὶ ἔσθων ἀκρίδας καὶ μέλι ἄγριον.	καί εἰμί ὁ Ἰωάννης ἐνδύω θρίξ κάμηλος καί ζώνη δερμάτινος περί ὁ ὀσφύς αὐτός καί ἔσθω ἀκρίς καί μέλι ἄγριος
Mark	1	7	καὶ ἐκήρυσσεν λέγων· Ἔρχεται ὁ ἰσχυρότερός μου ὀπίσω μου, οὗ οὐκ εἰμὶ ἱκανὸς κύψας λῦσαι τὸν ἱμάντα τῶν ὑποδημάτων αὐτοῦ·	καί κηρύσσω λέγω ἔρχομαι ὁ ἰσχυρός ἐγώ ὀπίσω ἐγώ ὅς οὐ εἰμί ἱκανός κύπτω λύω ὁ ἱμάς ὁ ὑπόδημα αὐτός
Mark	1	8	⸀ἐγὼ ἐβάπτισα ⸀ὑμᾶς ὕδατι, αὐτὸς δὲ βαπτίσει ὑμᾶς ⸀ἐν πνεύματι ἁγίῳ.	ἐγώ βαπτίζω σύ ὕδωρ αὐτός δέ βαπτίζω σύ ἐν πνεῦμα ἅγιος
Mark	1	9	Καὶ ἐγένετο ἐν ἐκείναις ταῖς ἡμέραις ἦλθεν Ἰησοῦς ἀπὸ Ναζαρὲτ τῆς Γαλιλαίας καὶ ἐβαπτίσθη ⸂εἰς τὸν Ἰορδάνην ὑπὸ Ἰωάννου⸃.	καί γίνομαι ἐν ἐκεῖνος ὁ ἡμέρα ἔρχομαι Ἰησοῦς ἀπό Ναζαρέτ ὁ Γαλιλαία καί βαπτίζω εἰς ὁ Ἰορδάνης ὑπό Ἰωάννης
Mark	1	10	καὶ ⸀εὐθὺς ἀναβαίνων ⸀ἐκ τοῦ ὕδατος εἶδεν σχιζομένους τοὺς οὐρανοὺς καὶ τὸ πνεῦμα ⸀ὡς περιστερὰν καταβαῖνον ⸀εἰς αὐτόν·	καί εὐθύς ἀναβαίνω ἐκ ὁ ὕδωρ ὁράω σχίζω ὁ οὐρανός καί ὁ πνεῦμα ὡς περιστερά καταβαίνω εἰς αὐτός
